customer_id,buyer_business_type,district_id,district_name_ar,city_name_en,area_name_ar,geo_latitude,geo_longitude,registration_date,avg_ticket_size,number_of_transactions,number_of_cancelled_transactions,last_order_date,total_orders_amount
2004,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2005,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2006,اخري,100128,المعادي,Cairo,حدائق المعادي,29.97052,31.25004,2020-01-30,NA,NA,NA,NA,NA
2009,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2010,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2011,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2013,سوبر ماركت,100111,المقطم,Cairo,NA,30.01378,31.28226,2020-01-30,4838.98,1,1,2020-03-16,4838.98
2014,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2016,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2017,اخري,100140,مصر القديمة,Cairo,مصر القديمة,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2018,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2019,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2020,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2023,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2026,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2027,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2028,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2029,اخري,100128,المعادي,Cairo,دار السلام,NA,NA,2020-01-30,2766.998,5,2,2020-08-13,13834.99
2031,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2032,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2033,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,5749.549999999999,5,5,2020-08-23,28747.749999999996
2034,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2035,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2037,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2038,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2039,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2040,اخري,100191,دار السلام,Cairo,دار السلام,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2041,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2042,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2043,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2045,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2046,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2047,اخري,100191,دار السلام,Cairo,دار السلام,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2048,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2051,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2053,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2056,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2059,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2060,اخري,100161,البراجيل,Giza,البراجيل,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2061,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2062,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2063,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2064,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2066,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2067,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2069,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2073,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2076,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2084,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2085,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2087,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2090,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2093,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2094,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2099,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2102,اخري,100000,Others,Cairo,Others,30.0486,31.3777,2020-01-31,NA,NA,NA,NA,NA
2104,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2105,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2110,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2112,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2114,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2115,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2116,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2119,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2121,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2123,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-01-31,4999.96,1,0,2020-04-06,4999.96
2136,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-01-31,2708.5,1,0,2020-04-14,2708.5
2150,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2152,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2153,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2154,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2155,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2157,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2158,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2159,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2161,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2162,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2163,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2165,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2170,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2172,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2174,اخري,100128,المعادي,Cairo,البساتين,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2176,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2177,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2178,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2179,اخري,100128,المعادي,Cairo,البساتين,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2182,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2184,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2185,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2188,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2190,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2191,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2194,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2195,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2197,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2198,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2199,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2200,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2202,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2205,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2208,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2210,سوبر ماركت,100128,المعادي,Cairo,صقر قريش,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2216,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2217,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2219,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2220,اخري,100128,المعادي,Cairo,صقر قريش,NA,NA,2020-02-02,2562.54,1,0,2020-04-05,2562.54
2223,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2224,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2225,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2226,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2227,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2228,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2231,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2237,اخري,100113,الزيتون,Cairo,سليم,NA,NA,2020-02-02,900,1,0,2020-04-06,900
2238,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2242,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2243,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2244,كشك,100137,النزهه الجديده,Cairo,النزهه الجديده,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2245,اخري,100125,حلوان,Cairo,NA,29.83787,31.30202,2020-02-02,522.74,1,1,2020-04-05,522.74
2247,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2248,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2253,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2255,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2258,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2259,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2260,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2261,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2262,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2264,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2266,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2267,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2268,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2271,اخري,100117,العبور,Cairo,العبور,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2272,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2273,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2279,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2280,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2281,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2284,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2286,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2288,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2289,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2290,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2291,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2293,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2296,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2298,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2300,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2305,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2307,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,1334.69,1,1,2020-04-18,1334.69
2310,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2316,اخري,100128,المعادي,Cairo,صقر قريش,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2317,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2320,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2321,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2323,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2324,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2325,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2326,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2327,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2328,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2329,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2330,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2332,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2335,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2337,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2338,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2339,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2341,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2344,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2346,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2347,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2349,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2352,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2356,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2358,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2359,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2360,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2362,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2363,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2364,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2365,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2366,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2367,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2368,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2370,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2375,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2386,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2394,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2399,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2401,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2403,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2410,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2413,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2418,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2420,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2424,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2428,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2445,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2446,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2448,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2453,اخري,100128,المعادي,Cairo,صقر قريش,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2456,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2466,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2467,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2470,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2473,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2474,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2476,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2477,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2480,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2486,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2487,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2488,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,1518.01,1,0,2020-06-25,1518.01
2489,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,1461.9333333333332,3,1,2020-09-26,4385.799999999999
2490,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2491,اخري,100128,المعادي,Cairo,البساتين,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2497,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2498,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2501,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2502,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2505,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2510,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2511,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2512,اخري,100102,التجمع الاول,Cairo,التجمع الاول,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2513,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2516,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,4319,1,0,2020-04-06,4319
2522,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2524,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2526,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2532,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2534,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2536,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2548,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2550,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2551,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2552,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2554,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2556,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2559,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2561,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,2912.795,2,1,2021-02-27,5825.59
2565,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2567,اخري,100134,مدينه نصر,Cairo,زهراء مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2568,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2573,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2575,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2579,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2582,اخري,100128,المعادي,Cairo,ثكنات المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2587,اخري,100102,التجمع الاول,Cairo,التجمع الاول,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2588,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2591,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2592,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2602,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2606,اخري,100128,المعادي,Cairo,حدائق المعادي,NA,NA,2020-02-04,1566.5,3,1,2021-02-27,4699.5
2607,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2608,اخري,100128,المعادي,Cairo,طرة,NA,NA,2020-02-04,1129.092,5,4,2020-09-26,5645.46
2611,اخري,100128,المعادي,Cairo,البساتين,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2612,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2613,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,4010.933333333333,3,2,2020-04-28,12032.8
2617,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2620,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2622,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2624,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2625,اخري,100123,الهرم,Giza,ترسا,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2626,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2627,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,3485.8333333333335,3,2,2020-05-19,10457.5
2628,اخري,100144,زهراء المعادي,Cairo,زهراء المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
